CustomerID,Gender,Age,Annual Income ($),Spending Score (1-100),cluster,segment,dbscan_cluster
21976,Male,46,37796,25,2,Low Income - High Spending,0
10731,Female,52,52407,49,2,Low Income - High Spending,0
400,Female,25,38942,70,1,High Income - High Spending,0
44578,Male,46,39960,54,2,Low Income - High Spending,0
26713,Male,28,33923,74,1,High Income - High Spending,0
33603,Female,30,153173,30,4,Average Customers,0
26777,Female,18,30437,29,0,Low Income - Low Spending,0
82,Male,32,64880,59,0,Low Income - Low Spending,0
2760,Female,52,144014,21,4,Average Customers,0
32521,Female,25,86317,59,0,Low Income - Low Spending,0
20421,Female,50,15413,33,2,Low Income - High Spending,0
38060,Male,39,38325,62,1,High Income - High Spending,0
4601,Female,41,253533,95,3,High Income - Low Spending,0
47939,Male,47,50032,59,2,Low Income - High Spending,0
3995,Male,54,86666,29,2,Low Income - High Spending,0
5013,Male,40,151209,27,4,Average Customers,0
49891,Female,60,84195,57,2,Low Income - High Spending,0
24098,Male,48,106939,31,2,Low Income - High Spending,0
39461,Female,50,32322,93,1,High Income - High Spending,0
3806,Male,37,76331,55,2,Low Income - High Spending,0
2836,Female,28,94211,23,4,Average Customers,0
11438,Male,40,30232,74,1,High Income - High Spending,0
22720,Male,34,45287,17,0,Low Income - Low Spending,0
10596,Male,27,177770,22,4,Average Customers,0
33067,Male,29,57677,53,0,Low Income - Low Spending,0
32013,Male,28,74208,42,0,Low Income - Low Spending,0
16653,Male,50,36637,76,2,Low Income - High Spending,0
44923,Male,26,120208,25,4,Average Customers,0
9093,Female,37,172809,20,4,Average Customers,0
24366,Female,38,67522,57,2,Low Income - High Spending,0
11152,Female,49,26683,15,2,Low Income - High Spending,0
6254,Male,33,58427,45,0,Low Income - Low Spending,0
36304,Female,46,60696,51,2,Low Income - High Spending,0
7832,Female,47,135950,25,4,Average Customers,0
10344,Female,33,80090,40,0,Low Income - Low Spending,0
20211,Male,25,153139,70,3,High Income - Low Spending,0
48348,Male,46,34304,80,1,High Income - High Spending,0
49009,Male,18,49557,6,0,Low Income - Low Spending,0
23110,Female,39,116581,73,1,High Income - High Spending,0
19949,Female,30,89061,52,0,Low Income - Low Spending,0
19475,Female,36,176856,28,4,Average Customers,0
25890,Male,21,47289,75,1,High Income - High Spending,0
829,Female,25,44924,50,0,Low Income - Low Spending,0
46581,Female,29,36040,93,1,High Income - High Spending,0
17343,Male,22,68776,45,0,Low Income - Low Spending,0
33460,Female,18,33309,39,0,Low Income - Low Spending,0
23509,Female,36,43512,97,1,High Income - High Spending,0
16292,Male,37,145093,5,4,Average Customers,0
3843,Female,23,82491,41,0,Low Income - Low Spending,0
34742,Male,31,44429,23,0,Low Income - Low Spending,0
38536,Female,36,94521,71,1,High Income - High Spending,0
14175,Female,40,32003,63,1,High Income - High Spending,0
8848,Male,29,112025,78,1,High Income - High Spending,0
15670,Female,34,16627,78,1,High Income - High Spending,0
11903,Female,47,82784,40,2,Low Income - High Spending,0
10416,Female,33,46254,61,1,High Income - High Spending,0
39728,Female,38,49172,41,2,Low Income - High Spending,0
14229,Male,31,69954,44,0,Low Income - Low Spending,0
48304,Female,23,76554,55,0,Low Income - Low Spending,0
40984,Male,18,48744,64,0,Low Income - Low Spending,0
31819,Female,21,268058,84,3,High Income - Low Spending,0
24527,Female,45,152188,19,4,Average Customers,0
39889,Female,29,153181,17,4,Average Customers,0
22570,Male,18,40077,26,0,Low Income - Low Spending,0
43951,Male,30,40032,25,0,Low Income - Low Spending,0
36575,Female,18,34426,64,0,Low Income - Low Spending,0
42080,Male,45,82195,44,2,Low Income - High Spending,0
6349,Female,37,39862,94,1,High Income - High Spending,0
2792,Female,42,75487,54,2,Low Income - High Spending,0
3939,Female,39,29922,38,2,Low Income - High Spending,0
21431,Male,34,68924,43,0,Low Income - Low Spending,0
8686,Female,34,23516,85,1,High Income - High Spending,0
28412,Male,28,134380,84,1,High Income - High Spending,0
42163,Female,19,57831,44,0,Low Income - Low Spending,0
5932,Female,42,26448,19,2,Low Income - High Spending,0
23742,Male,31,66520,49,0,Low Income - Low Spending,0
46107,Male,42,152729,79,3,High Income - Low Spending,0
44510,Female,19,137773,6,4,Average Customers,0
47045,Female,40,20993,35,2,Low Income - High Spending,0
15746,Male,34,79461,50,0,Low Income - Low Spending,0
42881,Male,24,119557,33,0,Low Income - Low Spending,0
46241,Male,37,59090,52,2,Low Income - High Spending,0
38517,Female,26,23880,77,1,High Income - High Spending,0
7852,Female,19,163936,26,4,Average Customers,0
29263,Male,18,120100,77,1,High Income - High Spending,0
12443,Female,51,17842,7,2,Low Income - High Spending,0
15932,Female,34,52157,40,0,Low Income - Low Spending,0
30142,Male,27,55580,98,1,High Income - High Spending,0
9529,Female,45,45401,37,2,Low Income - High Spending,0
3471,Male,55,182286,93,3,High Income - Low Spending,0
14161,Female,41,27468,61,2,Low Income - High Spending,0
37619,Female,41,25968,63,1,High Income - High Spending,0
4918,Male,52,196397,81,3,High Income - Low Spending,0
48177,Male,23,55384,57,0,Low Income - Low Spending,0
35323,Male,27,21607,69,1,High Income - High Spending,0
41257,Female,18,76251,47,0,Low Income - Low Spending,0
44121,Male,40,79970,42,2,Low Income - High Spending,0
38245,Male,41,80160,59,2,Low Income - High Spending,0
30584,Male,53,123336,87,2,Low Income - High Spending,0
25343,Male,29,123563,5,4,Average Customers,0
30805,Female,50,44237,48,2,Low Income - High Spending,0
16482,Male,39,90340,96,1,High Income - High Spending,0
43016,Male,41,37793,91,1,High Income - High Spending,0
18140,Female,62,45342,45,2,Low Income - High Spending,0
46115,Female,49,25965,39,2,Low Income - High Spending,0
1874,Male,32,27233,38,0,Low Income - Low Spending,0
33228,Female,54,61382,58,2,Low Income - High Spending,0
17235,Female,21,55950,41,0,Low Income - Low Spending,0
8443,Male,25,32475,85,1,High Income - High Spending,0
35042,Male,41,16394,69,1,High Income - High Spending,0
40427,Female,35,27362,89,1,High Income - High Spending,0
11186,Female,27,183105,13,4,Average Customers,0
22512,Female,61,83531,50,2,Low Income - High Spending,0
8679,Female,24,166642,31,4,Average Customers,0
31721,Male,35,170362,32,4,Average Customers,0
10379,Male,21,39846,66,0,Low Income - Low Spending,0
35888,Male,37,22354,83,1,High Income - High Spending,0
35512,Female,37,270865,78,3,High Income - Low Spending,0
9733,Female,26,90923,45,0,Low Income - Low Spending,0
13436,Female,38,83157,48,2,Low Income - High Spending,0
20726,Female,37,174441,97,3,High Income - Low Spending,0
33108,Female,38,56702,57,2,Low Income - High Spending,0
9925,Female,39,34372,83,1,High Income - High Spending,0
33006,Female,20,67629,42,0,Low Income - Low Spending,0
32545,Female,29,138091,8,4,Average Customers,0
39084,Male,42,189140,77,3,High Income - Low Spending,0
38954,Male,38,125244,29,4,Average Customers,0
48867,Female,29,171809,95,3,High Income - Low Spending,0
13498,Female,18,143196,81,3,High Income - Low Spending,0
31566,Female,39,102081,31,4,Average Customers,0
26652,Male,39,266578,78,3,High Income - Low Spending,0
37441,Female,52,15000,27,2,Low Income - High Spending,0
43327,Male,29,32377,17,0,Low Income - Low Spending,0
37980,Female,29,47472,35,0,Low Income - Low Spending,0
1806,Female,37,175918,18,4,Average Customers,0
31570,Male,35,48050,63,1,High Income - High Spending,0
26564,Female,18,141443,26,4,Average Customers,0
13491,Female,18,66744,41,0,Low Income - Low Spending,0
6376,Male,33,81314,49,0,Low Income - Low Spending,0
17271,Female,18,173066,32,4,Average Customers,0
4350,Female,45,46444,33,2,Low Income - High Spending,0
4249,Female,18,57276,46,0,Low Income - Low Spending,0
7804,Female,18,196525,86,3,High Income - Low Spending,0
32843,Male,52,228663,84,3,High Income - Low Spending,0
28516,Male,18,138267,96,3,High Income - Low Spending,0
48298,Male,47,169684,31,4,Average Customers,0
27814,Female,36,29420,71,1,High Income - High Spending,0
43419,Female,64,28348,67,2,Low Income - High Spending,0
28347,Female,31,112466,97,1,High Income - High Spending,0
25353,Male,27,43630,98,1,High Income - High Spending,0
18702,Female,27,85132,53,0,Low Income - Low Spending,0
25406,Female,27,182939,29,4,Average Customers,0
42445,Male,40,87741,57,2,Low Income - High Spending,0
34705,Female,57,39110,67,2,Low Income - High Spending,0
48746,Female,45,70564,57,2,Low Income - High Spending,0
1263,Female,31,57685,54,0,Low Income - Low Spending,0
2244,Male,46,198315,96,3,High Income - Low Spending,0
28167,Male,48,250785,73,3,High Income - Low Spending,0
10468,Male,32,75736,56,0,Low Income - Low Spending,0
31705,Female,29,47881,47,0,Low Income - Low Spending,0
22376,Male,32,121971,13,4,Average Customers,0
17793,Female,43,114526,23,4,Average Customers,0
1746,Male,39,72788,50,2,Low Income - High Spending,0
21810,Male,27,39149,14,0,Low Income - Low Spending,0
20961,Female,18,142873,90,3,High Income - Low Spending,0
23811,Female,41,69353,50,2,Low Income - High Spending,0
17314,Male,27,82303,57,0,Low Income - Low Spending,0
7396,Male,38,167172,14,4,Average Customers,0
4010,Male,26,32482,86,1,High Income - High Spending,0
42235,Female,56,17683,96,1,High Income - High Spending,0
41458,Male,42,50037,60,2,Low Income - High Spending,0
38927,Female,43,86529,46,2,Low Income - High Spending,0
15172,Female,32,37710,21,0,Low Income - Low Spending,0
15101,Female,28,63886,42,0,Low Income - Low Spending,0
8121,Female,49,93673,42,2,Low Income - High Spending,0
27048,Female,49,204376,73,3,High Income - Low Spending,0
10041,Male,22,77866,52,0,Low Income - Low Spending,0
9181,Female,26,25317,75,1,High Income - High Spending,0
38527,Male,20,34433,87,1,High Income - High Spending,0
17699,Female,21,66920,46,0,Low Income - Low Spending,0
18530,Female,34,146835,21,4,Average Customers,0
37365,Female,39,58653,44,2,Low Income - High Spending,0
16264,Male,41,16913,72,1,High Income - High Spending,0
48704,Female,18,61817,40,0,Low Income - Low Spending,0
9939,Male,27,33853,17,0,Low Income - Low Spending,0
9421,Female,27,77658,49,0,Low Income - Low Spending,0
40200,Male,57,146767,91,3,High Income - Low Spending,0
44687,Female,29,20417,68,1,High Income - High Spending,0
26808,Female,42,53347,60,2,Low Income - High Spending,0
39744,Female,22,75389,40,0,Low Income - Low Spending,0
46753,Female,38,44779,7,4,Average Customers,0
44537,Male,28,79722,44,0,Low Income - Low Spending,0
43614,Male,23,59221,56,0,Low Income - Low Spending,0
37467,Male,23,220543,81,3,High Income - Low Spending,0
20370,Female,38,148252,15,4,Average Customers,0
10830,Female,24,75334,49,0,Low Income - Low Spending,0
39747,Male,37,23653,11,2,Low Income - High Spending,0
2582,Female,32,40928,98,1,High Income - High Spending,0
25605,Female,20,41254,38,0,Low Income - Low Spending,0
23733,Male,18,136294,84,1,High Income - High Spending,0
40419,Female,44,35787,80,1,High Income - High Spending,0
25266,Male,45,91924,47,2,Low Income - High Spending,0
39760,Male,24,48640,48,0,Low Income - Low Spending,0
36801,Male,18,73387,58,0,Low Income - Low Spending,0
11830,Female,44,193212,84,3,High Income - Low Spending,0
48631,Male,23,55503,79,1,High Income - High Spending,0
4267,Female,43,96698,5,4,Average Customers,0
4459,Female,34,48806,26,0,Low Income - Low Spending,0
2877,Male,31,59758,40,0,Low Income - Low Spending,0
33412,Male,34,164961,79,3,High Income - Low Spending,0
37569,Male,39,44682,14,2,Low Income - High Spending,0
7807,Male,18,176512,21,4,Average Customers,0
33579,Male,43,31798,81,1,High Income - High Spending,0
14504,Female,30,60972,45,0,Low Income - Low Spending,0
510,Male,30,42267,25,0,Low Income - Low Spending,0
26941,Male,33,86836,53,0,Low Income - Low Spending,0
34357,Male,33,27340,35,0,Low Income - Low Spending,0
31081,Male,43,274034,90,3,High Income - Low Spending,0
48502,Female,33,139164,21,4,Average Customers,0
48102,Male,40,27809,31,2,Low Income - High Spending,0
4250,Female,47,86365,50,2,Low Income - High Spending,0
6375,Female,41,34301,11,2,Low Income - High Spending,0
28065,Male,39,78784,58,2,Low Income - High Spending,0
15647,Male,25,50092,48,0,Low Income - Low Spending,0
16934,Female,34,28219,35,0,Low Income - Low Spending,0
12142,Female,35,54513,47,0,Low Income - Low Spending,0
23558,Male,48,49086,50,2,Low Income - High Spending,0
23613,Female,34,62196,48,0,Low Income - Low Spending,0
22043,Female,36,110040,26,4,Average Customers,0
616,Female,18,81098,42,0,Low Income - Low Spending,0
43112,Male,42,120842,78,1,High Income - High Spending,0
23341,Female,18,35876,78,1,High Income - High Spending,0
45556,Male,23,16278,92,1,High Income - High Spending,0
24906,Male,27,54389,44,0,Low Income - Low Spending,0
32785,Female,44,85002,49,2,Low Income - High Spending,0
11023,Female,22,132457,12,4,Average Customers,0
21388,Male,27,71431,46,0,Low Income - Low Spending,0
37801,Male,40,271678,82,3,High Income - Low Spending,0
15865,Female,28,212305,77,3,High Income - Low Spending,0
9944,Male,23,28856,82,1,High Income - High Spending,0
41949,Male,36,55945,54,0,Low Income - Low Spending,0
23999,Female,60,62782,53,2,Low Income - High Spending,0
46737,Female,25,29720,62,0,Low Income - Low Spending,0
10675,Female,23,55643,44,0,Low Income - Low Spending,0
25775,Female,61,65574,42,2,Low Income - High Spending,0
10922,Male,30,69377,57,0,Low Income - Low Spending,0
3062,Male,44,70798,50,2,Low Income - High Spending,0
28987,Female,22,58263,48,0,Low Income - Low Spending,0
29789,Female,48,109232,8,4,Average Customers,0
30351,Female,18,29853,86,1,High Income - High Spending,0
46084,Female,19,64204,52,0,Low Income - Low Spending,0
11072,Male,34,47819,58,0,Low Income - Low Spending,0
43328,Female,31,145669,19,4,Average Customers,0
24636,Male,35,34359,95,1,High Income - High Spending,0
7370,Female,30,36576,16,0,Low Income - Low Spending,0
35046,Male,25,33094,74,1,High Income - High Spending,0
23449,Male,38,23354,27,2,Low Income - High Spending,0
5510,Male,22,74103,40,0,Low Income - Low Spending,0
17569,Female,25,87540,41,0,Low Income - Low Spending,0
31854,Female,21,76965,53,0,Low Income - Low Spending,0
33946,Male,34,77148,53,0,Low Income - Low Spending,0
35020,Male,30,68225,58,0,Low Income - Low Spending,0
10801,Male,41,136339,26,4,Average Customers,0
36765,Male,51,30113,11,2,Low Income - High Spending,0
19410,Male,60,146294,29,2,Low Income - High Spending,0
35406,Male,20,57302,17,0,Low Income - Low Spending,0
19606,Male,35,81585,49,0,Low Income - Low Spending,0
5407,Female,24,70152,45,0,Low Income - Low Spending,0
26779,Female,23,41713,54,0,Low Income - Low Spending,0
13888,Female,28,63547,41,0,Low Income - Low Spending,0
38184,Female,46,33444,69,2,Low Income - High Spending,0
33987,Female,26,164345,72,3,High Income - Low Spending,0
42711,Male,35,160546,32,4,Average Customers,0
6333,Male,50,37201,17,2,Low Income - High Spending,0
37430,Female,57,85579,45,2,Low Income - High Spending,0
33259,Female,64,126488,30,2,Low Income - High Spending,0
36988,Male,48,120783,94,1,High Income - High Spending,0
36702,Male,46,61557,41,2,Low Income - High Spending,0
16054,Male,19,52566,49,0,Low Income - Low Spending,0
17433,Female,40,62447,48,2,Low Income - High Spending,0
2990,Male,20,76886,45,0,Low Income - Low Spending,0
19928,Male,18,98012,23,0,Low Income - Low Spending,0
47152,Male,42,185144,79,3,High Income - Low Spending,0
7715,Male,29,78109,41,0,Low Income - Low Spending,0
4211,Female,45,78313,41,2,Low Income - High Spending,0
46666,Female,18,100893,32,0,Low Income - Low Spending,0
22559,Male,26,22957,23,0,Low Income - Low Spending,0
45509,Male,32,28918,37,0,Low Income - Low Spending,0
36578,Female,28,116161,72,1,High Income - High Spending,0
2250,Female,49,257883,95,3,High Income - Low Spending,0
19658,Female,28,98255,10,4,Average Customers,0
34300,Male,18,72086,46,0,Low Income - Low Spending,0
47157,Male,33,27662,72,1,High Income - High Spending,0
25923,Male,29,234884,70,3,High Income - Low Spending,0
33925,Female,45,132088,91,3,High Income - Low Spending,0
48484,Male,40,46308,48,2,Low Income - High Spending,0
47700,Male,27,43013,67,1,High Income - High Spending,0
10530,Male,47,47169,23,2,Low Income - High Spending,0
838,Female,18,82478,52,0,Low Income - Low Spending,0
1900,Male,18,32391,20,0,Low Income - Low Spending,0
43543,Male,18,101714,82,1,High Income - High Spending,0
46885,Female,20,67886,47,0,Low Income - Low Spending,0
18285,Female,30,25776,23,0,Low Income - Low Spending,0
7922,Female,18,72961,50,0,Low Income - Low Spending,0
39856,Male,18,21494,28,0,Low Income - Low Spending,0
2300,Male,39,145635,11,4,Average Customers,0
39452,Male,18,44176,91,1,High Income - High Spending,0
49789,Female,32,245677,75,3,High Income - Low Spending,0
6032,Female,23,68340,51,0,Low Income - Low Spending,0
39425,Male,18,239319,80,3,High Income - Low Spending,0
9562,Female,47,72516,44,2,Low Income - High Spending,0
13972,Female,33,54488,13,0,Low Income - Low Spending,0
15953,Female,20,51844,54,0,Low Income - Low Spending,0
11590,Male,34,62924,46,0,Low Income - Low Spending,0
34586,Male,45,35038,15,2,Low Income - High Spending,0
7046,Male,52,42284,92,1,High Income - High Spending,0
